"V1","V2"
"181","Calibration_4","64.5383490399597"
"182","Calibration_4","34.3616765088973"
"183","Calibration_4","31.3692072351254"
"184","Calibration_4","22.3828027260886"
"185","Calibration_4","57.3743460699367"
"186","Calibration_4","89.3510018777676"
"187","Calibration_4","69.793605323676"
"188","Calibration_4","67.2147009377801"
"189","Calibration_4","39.251704667245"
"190","Calibration_4","55.5361403736186"
"191","Calibration_4","58.7130162080118"
"192","Calibration_4","51.7941823522034"
"193","Calibration_4","61.6108453103886"
"194","Calibration_4","84.7167913592084"
"195","Calibration_4","74.2547527338075"
"196","Calibration_4","60.5902400692506"
"197","Calibration_4","72.5192770885625"
"198","Calibration_4","22.2904031624929"
"199","Calibration_4","58.1252673752526"
"200","Calibration_4","38.2073166940654"
"201","Calibration_4","62.5435208937637"
"202","Calibration_4","55.8577981119846"
"203","Calibration_4","64.1286211763267"
"204","Calibration_4","47.9655551973608"
"205","Calibration_4","67.9604081313645"
"206","Calibration_4","71.1970674332823"
"207","Calibration_4","26.2662615293005"
"208","Calibration_4","63.4934754860273"
"209","Calibration_4","55.0250110212173"
"210","Calibration_4","54.6341527031418"
"211","Calibration_4","58.7130640239705"
"212","Calibration_4","36.3019626688742"
"213","Calibration_4","89.3912406342397"
"214","Calibration_4","44.0164215120535"
"215","Calibration_4","28.3370650434243"
"216","Calibration_4","33.9511559413437"
"217","Calibration_4","58.1012411270776"
"218","Calibration_4","23.9404455699165"
"219","Calibration_4","61.6128093834231"
"220","Calibration_4","27.2914910921015"
"221","Calibration_4","51.4325999226476"
"222","Calibration_4","70.8126598125153"
"223","Calibration_4","91.6336048070029"
"224","Calibration_4","98.1009378102838"
"225","Calibration_4","94.6437982015321"
"226","Calibration_4","24.8783844830886"
"227","Calibration_4","56.3590607558762"
"228","Calibration_4","55.5299941239823"
"229","Calibration_4","54.715595469714"
"230","Calibration_4","26.244999020639"
"231","Calibration_4","30.2189443339878"
"232","Calibration_4","23.0719095585254"
"233","Calibration_4","47.8317741532203"
"234","Calibration_4","75.9410742658128"
"235","Calibration_4","67.9956871630079"
"236","Calibration_4","77.5533065062158"
"237","Calibration_4","85.6638698778842"
"238","Calibration_4","23.8486862298172"
"239","Calibration_4","54.0509434471786"
"240","Calibration_4","47.521215291673"
"241","Calibration_4","65.1034377348541"
"242","Calibration_4","64.5098033175387"
"243","Calibration_4","34.3935896093847"
"244","Calibration_4","10.6702946530638"
"245","Calibration_4","19.1030351530351"
"246","Calibration_4","95.780408382034"
"247","Calibration_4","117.769877965245"
"248","Calibration_4","6.78485430659797"
"249","Calibration_4","16.2748971156231"
"250","Calibration_4","12.5411251512937"
"251","Calibration_4","14.2519781771549"
"252","Calibration_4","28.1685711856502"
"253","Calibration_4","63.4728195997795"
"254","Calibration_4","43.3866034080906"
"255","Calibration_4","63.6416804849161"
"256","Calibration_4","5.99722020102931"
"257","Calibration_4","5.27493540980509"
"258","Calibration_4","94.8110831876885"
"259","Calibration_4","26.7084042819242"
"260","Calibration_4","12.3074357199948"
"261","Calibration_4","4.58037236593666"
"262","Calibration_4","4.95147336576679"
"263","Calibration_4","4.59381355685784"
"264","Calibration_4","6.12906999823483"
"265","Calibration_4","105.009078564255"
"266","Calibration_4","54.0250232267537"
"267","Calibration_4","16.1328495802805"
"268","Calibration_4","20.2294436730635"
"269","Calibration_4","3.75762063648696"
"270","Calibration_4","3.55410747949682"
"271","Calibration_4","48.1099304726157"
"272","Calibration_4","93.7092426164024"
"273","Calibration_4","23.597118169171"
"274","Calibration_4","51.6634978852951"
"275","Calibration_4","90.6562180505008"
"276","Calibration_4","32.0273968934285"
"277","Calibration_4","40.7371844487188"
"278","Calibration_4","52.7727538467298"
"279","Calibration_4","41.2286845312784"
"280","Calibration_4","41.8813247318347"
"281","Calibration_4","60.3524014855806"
"282","Calibration_4","37.7187142906183"
"283","Calibration_4","11.2871431394449"
"284","Calibration_4","29.8376004249291"
"285","Calibration_4","20.5089161031495"
"286","Calibration_4","25.6628919887511"
"287","Calibration_4","88.854690572913"
"288","Calibration_4","96.2365062055426"
"289","Calibration_4","89.0911124039643"
"290","Calibration_4","110.712646105348"
"291","Calibration_4","95.7421908509852"
"292","Calibration_4","75.8427693263856"
"293","Calibration_4","50.4287594728168"
"294","Calibration_4","53.0767663555116"
"295","Calibration_4","94.0550001639008"
"296","Calibration_4","10.9182793385195"
"297","Calibration_4","60.0953185992575"
"298","Calibration_4","50.6604618695725"
"299","Calibration_4","43.0582984343718"
"300","Calibration_4","31.3483182500124"
"301","Calibration_4","18.6856228792476"
"302","Calibration_4","19.6904145343394"
"303","Calibration_4","37.3616093276325"
"304","Calibration_4","24.7781036138466"
"305","Calibration_4","17.0293239219213"
"306","Calibration_4","10.4093496837422"
"307","Calibration_4","17.7102616323108"
"308","Calibration_4","15.6832918836477"
"309","Calibration_4","18.2186242591147"
"310","Calibration_4","56.9547451120731"
"311","Calibration_4","39.0336532632873"
"312","Calibration_4","22.3351660005987"
"313","Calibration_4","45.1523707101883"
"314","Calibration_4","78.5675362918222"
"315","Calibration_4","63.2208106746663"
"316","Calibration_4","4.26142770475768"
"317","Calibration_4","3.46518258691077"
"318","Calibration_4","61.3172258211184"
"319","Calibration_4","53.5770887585831"
"320","Calibration_4","23.0242840942338"
"321","Calibration_4","25.1008126198134"
"322","Calibration_4","17.3881249614633"
"323","Calibration_4","57.9274120662436"
"324","Calibration_4","39.5396135067236"
"325","Calibration_4","55.7048656378597"
"326","Calibration_4","51.8247866855797"
"327","Calibration_4","24.3334052056142"
"328","Calibration_4","67.752340211331"
"329","Calibration_4","55.768090377704"
"330","Calibration_4","41.0537941049271"
"331","Calibration_4","59.6218760560616"
"332","Calibration_4","76.8807974133133"
"333","Calibration_4","5.32871053752691"
"334","Calibration_4","2.76118159974692"
"335","Calibration_4","2.79433393801119"
"336","Calibration_4","2.86637300277481"
"337","Calibration_4","2.80833567751784"
"338","Calibration_4","2.83390442913535"
"339","Calibration_4","2.84005867041892"
"340","Calibration_4","2.93996734652423"
"341","Calibration_4","3.27768446776304"
"342","Calibration_4","73.5251048655806"
"343","Calibration_4","78.0893758504056"
"344","Calibration_4","79.3398081178903"
"345","Calibration_4","40.082441772538"
"346","Calibration_4","59.8751004712491"
"347","Calibration_4","42.9676203938468"
"348","Calibration_4","33.9603721557906"
"349","Calibration_4","68.1494470242342"
"350","Calibration_4","61.7341217442719"
"351","Calibration_4","72.822908347467"
"352","Calibration_4","106.131404353772"
"353","Calibration_4","35.6084335025799"
"354","Calibration_4","25.6460483170427"
"355","Calibration_4","48.1737157092701"
"356","Calibration_4","94.3524767876287"
"357","Calibration_4","62.5473923077038"
"358","Calibration_4","109.725518802205"
"359","Calibration_4","5.55988322145002"
"360","Calibration_4","30.666131656821"
"361","Calibration_4","75.3277275029201"
"362","Calibration_4","36.0558405297211"
"363","Calibration_4","74.1097304213367"
"364","Calibration_4","103.048441723197"
"365","Calibration_4","59.2796570031889"
"366","Calibration_4","38.9024715805886"
"367","Calibration_4","18.6800077557377"
"368","Calibration_4","48.4969316994439"
"369","Calibration_4","31.2498899039804"
"370","Calibration_4","44.0402514172696"
"371","Calibration_4","92.6700678854851"
"372","Calibration_4","58.5391875994356"
"373","Calibration_4","84.9214685615413"
"374","Calibration_4","66.1336803280355"
"375","Calibration_4","12.968730325365"
"376","Calibration_4","57.2811466125297"
"377","Calibration_4","46.0232679169811"
"378","Calibration_4","83.0822691432687"
"379","Calibration_4","68.7108612431028"
"380","Calibration_4","74.7378623376172"
"381","Calibration_4","28.3314985289277"
"382","Calibration_4","21.2406308581068"
"383","Calibration_4","31.0078482975635"
"384","Calibration_4","71.3597657857895"
"385","Calibration_4","25.3702751094603"
"386","Calibration_4","24.1441381135598"
"387","Calibration_4","72.9331142912954"
"388","Calibration_4","43.654396560241"
"389","Calibration_4","43.1631157721379"
"390","Calibration_4","81.1275487876674"
"391","Calibration_4","82.9646326542521"
"392","Calibration_4","69.6109039289507"
"393","Calibration_4","37.8667945886774"
"394","Calibration_4","123.719922694888"
"395","Calibration_4","15.9988474338254"
"396","Calibration_4","14.3532542871282"
"397","Calibration_4","53.5218982517269"
"398","Calibration_4","69.1031036748544"
"399","Calibration_4","35.8019945451866"
"400","Calibration_4","69.0814373186432"
"401","Calibration_4","55.9087415574275"
"402","Calibration_4","68.2256044544168"
"403","Calibration_4","69.1820841818538"
"404","Calibration_4","73.4553356544815"
"405","Calibration_4","37.1696529504421"
"406","Calibration_4","64.233416777087"
"407","Calibration_4","58.4318630838548"
"408","Calibration_4","31.1374858528772"
"409","Calibration_4","6.17772694335985"
"410","Calibration_4","79.4463459492694"
"411","Calibration_4","13.5324428737941"
"412","Calibration_4","13.6461533431472"
"413","Calibration_4","100.246937716915"
"414","Calibration_4","84.9267305763601"
"415","Calibration_4","60.6677143614736"
"416","Calibration_4","67.9170255051845"
"417","Calibration_4","71.4660594747782"
"418","Calibration_4","115.445855811565"
"419","Calibration_4","110.482878461934"
"420","Calibration_4","90.3080484222027"
"421","Calibration_4","28.1104854186659"
"422","Calibration_4","18.0494001691498"
"423","Calibration_4","10.4984158861387"
"424","Calibration_4","85.6968972576168"
"425","Calibration_4","59.4927606865593"
"426","Calibration_4","76.7103068530966"
"427","Calibration_4","61.0999389089791"
"428","Calibration_4","105.2341143975"
"429","Calibration_4","26.134691858254"
"430","Calibration_4","81.0359983499213"
"431","Calibration_4","44.3827861646117"
"432","Calibration_4","9.74695953798093"
"433","Calibration_4","74.3827722713175"
"434","Calibration_4","57.1839252512303"
"435","Calibration_4","94.6107517437258"
"436","Calibration_4","73.5022395117435"
"437","Calibration_4","15.6716779405305"
"438","Calibration_4","69.9910572410339"
"439","Calibration_4","37.618584355682"
"440","Calibration_4","5.76046637563707"
"441","Calibration_4","5.99190895896942"
"442","Calibration_4","83.0480807757177"
"443","Calibration_4","56.8900241566949"
"444","Calibration_4","60.3163411174841"
"445","Calibration_4","42.8394906303839"
"446","Calibration_4","27.8308165033409"
"447","Calibration_4","23.1921908846595"
"448","Calibration_4","87.5059280181397"
"449","Calibration_4","23.9645409871278"
"450","Calibration_4","21.4360620959983"
"451","Calibration_4","37.0097223981318"
"452","Calibration_4","102.618152988975"
"453","Calibration_4","33.8450959037038"
"454","Calibration_4","11.9365966048"
"455","Calibration_4","17.110107767227"
"456","Calibration_4","60.949845341567"
"457","Calibration_4","94.1338202834768"
"458","Calibration_4","32.8829716302724"
"459","Calibration_4","36.7012151482749"
"460","Calibration_4","17.3416754670156"
"461","Calibration_4","6.22585442404124"
"462","Calibration_4","5.18269226312047"
"463","Calibration_4","7.64988329279718"
"464","Calibration_4","10.9704128845393"
"465","Calibration_4","3.57843730792966"
"466","Calibration_4","3.40036146127761"
"467","Calibration_4","6.8353066538094"
"468","Calibration_4","16.8328909040789"
"469","Calibration_4","74.7584213708133"
"470","Calibration_4","43.5581623317154"
"471","Calibration_4","50.0201009702844"
"472","Calibration_4","51.3251009947703"
"473","Calibration_4","66.8417337404925"
"474","Calibration_4","52.8964353558235"
"475","Calibration_4","77.8619388276473"
"476","Calibration_4","94.3386702738702"
"477","Calibration_4","50.1575844106253"
"478","Calibration_4","7.33644718862561"
"479","Calibration_4","100.160866626123"
"480","Calibration_4","36.3048292385223"
"481","Calibration_4","48.757210818377"
"482","Calibration_4","57.5085718037183"
"483","Calibration_4","63.9946980830024"
"484","Calibration_4","50.3872306267526"
"485","Calibration_4","8.4215322135695"
"486","Calibration_4","23.7205521478276"
"487","Calibration_4","69.3365187435556"
"488","Calibration_4","71.3952929101513"
"489","Calibration_4","37.8050577730474"
"490","Calibration_4","13.6606320188082"
"491","Calibration_4","103.547969992584"
"492","Calibration_4","69.0250831479578"
"493","Calibration_4","69.6538008487193"
"494","Calibration_4","57.4628044470808"
"495","Calibration_4","61.1372317146233"
"496","Calibration_4","69.367249877118"
"497","Calibration_4","92.2906526469388"
"498","Calibration_4","7.43750004031823"
"499","Calibration_4","36.753845978631"
"500","Calibration_4","54.0098062727327"
"501","Calibration_4","55.0130725285387"
"502","Calibration_4","33.1111601068911"
"503","Calibration_4","16.3828096137449"
"504","Calibration_4","13.514311568233"
"505","Calibration_4","10.2176809030789"
"506","Calibration_4","14.627156573097"
"507","Calibration_4","73.2641036598526"
"508","Calibration_4","55.8040656845712"
"509","Calibration_4","63.1053386155398"
"510","Calibration_4","37.6691122696645"
"511","Calibration_4","42.7476528385911"
"512","Calibration_4","27.1113413879555"
"513","Calibration_4","23.4347160354469"
"514","Calibration_4","63.6529404842159"
"515","Calibration_4","47.5455672940679"
"516","Calibration_4","49.5893608184952"
"517","Calibration_4","59.581855134592"
"518","Calibration_4","7.80518561448761"
"519","Calibration_4","44.2390533403599"
"520","Calibration_4","70.3631700611619"
"521","Calibration_4","53.1958699389717"
"522","Calibration_4","16.8791698712553"
"523","Calibration_4","74.203974567825"
"524","Calibration_4","73.5391458117212"
"525","Calibration_4","61.6305045331885"
"526","Calibration_4","80.0912696724325"
"527","Calibration_4","68.1373368864987"
"528","Calibration_4","31.322615515252"
"529","Calibration_4","70.7581285060303"
"530","Calibration_4","37.246281466995"
"531","Calibration_4","25.6693628797492"
"532","Calibration_4","26.9117056660661"
"533","Calibration_4","17.0095227863976"
"534","Calibration_4","69.4022666350879"
"535","Calibration_4","14.9324478221704"
"536","Calibration_4","4.02093204795341"
"537","Calibration_4","8.87819225605042"
"538","Calibration_4","11.9322629759235"
"539","Calibration_4","21.5002616803335"
"540","Calibration_4","92.6779758994274"
"541","Calibration_4","69.4531412133783"
"542","Calibration_4","45.4066678920456"
"543","Calibration_4","28.2741594082474"
"544","Calibration_4","42.3502307982383"
"545","Calibration_4","69.8766699236726"
"546","Calibration_4","95.9320351734665"
"547","Calibration_4","14.5128808004253"
"548","Calibration_4","73.9939528334772"
"549","Calibration_4","93.4571909412895"
"550","Calibration_4","42.042984167595"
"551","Calibration_4","79.913197722389"
"552","Calibration_4","17.2518573544137"
"553","Calibration_4","31.4922534055249"
"554","Calibration_4","18.5540897875828"
"555","Calibration_4","76.3137513900546"
"556","Calibration_4","83.6590535124402"
"557","Calibration_4","9.08646926638979"
"558","Calibration_4","36.3165185184621"
"559","Calibration_4","62.7943041246677"
"560","Calibration_4","53.9061985739107"
"561","Calibration_4","76.1252593873292"
"562","Calibration_4","22.3183843351295"
"563","Calibration_4","18.1282777111956"
"564","Calibration_4","19.6205216385447"
"565","Calibration_4","22.7343215348232"
"566","Calibration_4","65.681701285376"
"567","Calibration_4","45.6168576263779"
"568","Calibration_4","57.3391950451447"
"569","Calibration_4","26.6863369332597"
"570","Calibration_4","28.9127221948205"
"571","Calibration_4","26.6938908324412"
"572","Calibration_4","68.7925605903364"
"573","Calibration_4","31.0877084309127"
"574","Calibration_4","28.5544963673144"
"575","Calibration_4","34.4758309407917"
"576","Calibration_4","69.8500140450101"
"577","Calibration_4","41.6854784363197"
"578","Calibration_4","12.6784986077643"
"579","Calibration_4","51.5840489992358"
"580","Calibration_4","44.5269626626015"
"581","Calibration_4","32.8923572360308"
"582","Calibration_4","27.2518545517305"
"583","Calibration_4","53.0510906544279"
"584","Calibration_4","35.2021189239007"
"585","Calibration_4","75.9045121686095"
"586","Calibration_4","27.4598583364307"
"587","Calibration_4","17.4733347646326"
"588","Calibration_4","120.777697454508"
"589","Calibration_4","55.6820923241779"
"590","Calibration_4","54.6560812187546"
"591","Calibration_4","103.621625334334"
"592","Calibration_4","28.0476579283012"
"593","Calibration_4","8.4667863638989"
"594","Calibration_4","62.1863457561943"
"595","Calibration_4","77.3972911387524"
"596","Calibration_4","65.0448029162752"
"597","Calibration_4","44.7748265158947"
"598","Calibration_4","47.1373343985902"
"599","Calibration_4","89.6116264935595"
"600","Calibration_4","91.2583260866688"
"601","Calibration_4","45.2970907320254"
"602","Calibration_4","55.8602491255394"
"603","Calibration_4","46.5689239881961"
"604","Calibration_4","67.5168410194629"
"605","Calibration_4","70.2664123792192"
"606","Calibration_4","24.3442191619462"
"607","Calibration_4","26.742230672221"
"608","Calibration_4","38.9205711136537"
"609","Calibration_4","45.2230738593487"
"610","Calibration_4","72.2205116916321"
"611","Calibration_4","68.2798082465851"
"612","Calibration_4","19.1415109000044"
"613","Calibration_4","21.7601475054124"
"614","Calibration_4","22.5903932694037"
"615","Calibration_4","16.1389624890319"
"616","Calibration_4","66.5834008229702"
"617","Calibration_4","51.0768527595848"
"618","Calibration_4","43.0559691427977"
"619","Calibration_4","25.9949886088015"
"620","Calibration_4","24.1781785825226"
"621","Calibration_4","47.8203110188302"
"622","Calibration_4","27.6263411154812"
"623","Calibration_4","67.5454880784097"
"624","Calibration_4","62.0827998697817"
"625","Calibration_4","73.063656351898"
"626","Calibration_4","51.6822729717721"
"627","Calibration_4","57.3959840350242"
"628","Calibration_4","43.9986815499957"
"629","Calibration_4","57.4836189233103"
"630","Calibration_4","51.5873348863971"
"631","Calibration_4","66.8764013294226"
"632","Calibration_4","45.1690207119852"
"633","Calibration_4","90.8023844951242"
"634","Calibration_4","76.0839382077525"
"635","Calibration_4","67.5100659121125"
"636","Calibration_4","70.0283225543441"
"637","Calibration_4","59.8529267083336"
"638","Calibration_4","46.3683164111586"
"639","Calibration_4","40.0838748371432"
"640","Calibration_4","47.2795686212432"
"641","Calibration_4","93.2327938653227"
"642","Calibration_4","49.6855068519183"
"643","Calibration_4","51.2904581128091"
"644","Calibration_4","67.3915923784643"
"645","Calibration_4","42.172297178814"
"646","Calibration_4","49.2687270894348"
"647","Calibration_4","106.478085969893"
"648","Calibration_4","43.0151459807855"
"649","Calibration_4","27.9384174440383"
"650","Calibration_4","26.8802161210292"
"651","Calibration_4","46.110220251248"
"652","Calibration_4","63.8713084940412"
"653","Calibration_4","71.5222911673762"
"654","Calibration_4","9.72995045100108"
"655","Calibration_4","13.5282149022695"
"656","Calibration_4","39.7866226105198"
"657","Calibration_4","38.4684602114379"
"658","Calibration_4","24.2374393122043"
"659","Calibration_4","20.9852639063737"
"660","Calibration_4","15.1179234027346"
"661","Calibration_4","57.4091255841958"
"662","Calibration_4","19.0094769859965"
"663","Calibration_4","97.7158935396792"
"664","Calibration_4","95.0681724953365"
"665","Calibration_4","59.657949304287"
"666","Calibration_4","84.4704254098293"
"667","Calibration_4","46.9157805529955"
"668","Calibration_4","101.565197522702"
"669","Calibration_4","72.8228768667737"
"670","Calibration_4","87.4882502050532"
"671","Calibration_4","24.8256151475738"
"672","Calibration_4","35.1913568737228"
"673","Calibration_4","24.7807060897558"
"674","Calibration_4","80.6845947329698"
"675","Calibration_4","57.7742997602223"
"676","Calibration_4","111.419931303916"
"677","Calibration_4","59.5090311572265"
"678","Calibration_4","49.4313695258558"
"679","Calibration_4","30.358672564846"
"680","Calibration_4","48.0781702007007"
"681","Calibration_4","79.8335621036937"
"682","Calibration_4","45.6496191029355"
"683","Calibration_4","60.6925015901239"
"684","Calibration_4","68.500171222843"
"685","Calibration_4","41.66273378913"
"686","Calibration_4","107.352065833162"
"687","Calibration_4","36.9281538967949"
"688","Calibration_4","24.8158264055307"
"689","Calibration_4","19.3232368134242"
"690","Calibration_4","25.8816070973293"
"691","Calibration_4","16.1915024198909"
"692","Calibration_4","49.0949383173409"
"693","Calibration_4","21.7579790217579"
"694","Calibration_4","46.5438238346392"
"695","Calibration_4","68.0447717209318"
"696","Calibration_4","10.992289305033"
"697","Calibration_4","7.40432707346157"
"698","Calibration_4","43.3760322193996"
"699","Calibration_4","29.465551718853"
"700","Calibration_4","77.3742696545214"
"701","Calibration_4","74.5038571114736"
"702","Calibration_4","38.5988596918852"
"703","Calibration_4","66.3116599974638"
"704","Calibration_4","20.7141276963325"
"705","Calibration_4","21.2773356838146"
"706","Calibration_4","46.53124921908"
"707","Calibration_4","40.4275996187894"
"708","Calibration_4","29.2253084530939"
"709","Calibration_4","48.2719192826543"
"710","Calibration_4","97.6181938605504"
"711","Calibration_4","107.531072254309"
"712","Calibration_4","26.7622770598403"
"713","Calibration_4","44.3265020196533"
"714","Calibration_4","72.8363426862802"
"715","Calibration_4","68.2715948747969"
"716","Calibration_4","23.5928859639106"
"717","Calibration_4","21.6965365854991"
"718","Calibration_4","15.5742908438788"
"719","Calibration_4","52.7122821238325"
"720","Calibration_4","17.319346763433"
"721","Calibration_4","72.1924988284013"
"722","Calibration_4","52.0695990584876"
"723","Calibration_4","16.9369895415556"
"724","Calibration_4","15.6086162382847"
"725","Calibration_4","23.5240911171709"
"726","Calibration_4","37.1693067866656"
"727","Calibration_4","52.4837284053869"
"728","Calibration_4","52.9934422277452"
"729","Calibration_4","80.5747362396716"
"730","Calibration_4","47.6216359799385"
"731","Calibration_4","54.6832678482509"
"732","Calibration_4","47.14601420049"
"733","Calibration_4","13.6327945912734"
"734","Calibration_4","30.3747082445475"
"735","Calibration_4","94.3139228669627"
"736","Calibration_4","91.7601795991947"
"737","Calibration_4","5.68158273862369"
"738","Calibration_4","11.6759548356277"
"739","Calibration_4","102.708494602014"
"740","Calibration_4","27.0599959225201"
"741","Calibration_4","82.8152256577992"
