time,IPTGpre,aTcpre,IPTG,aTc
1168,1,0,0.25,20
1169,1,0,0.25,20
1170,1,0,0.25,20
1171,1,0,0.25,20
1172,1,0,0.25,20
1173,1,0,0.25,20
1174,1,0,0.25,20
1175,1,0,0.25,20
1176,1,0,0.25,20
1177,1,0,0.25,20
1178,1,0,0.25,20
1179,1,0,0.25,20
1180,1,0,0.25,20
1181,1,0,0.25,20
1182,1,0,0.25,20
1183,1,0,0.25,20
1184,1,0,0.25,20
1185,1,0,0.25,20
1186,1,0,0.25,20
1187,1,0,0.25,20
1188,1,0,0.25,20
1189,1,0,0.25,20
1190,1,0,0.25,20
1191,1,0,0.25,20
1192,1,0,0.25,20
1193,1,0,0.25,20
1194,1,0,0.25,20
1195,1,0,0.25,20
1196,1,0,0.25,20
1197,1,0,0.25,20
1198,1,0,0.25,20
1199,1,0,0.25,20
1200,1,0,0.25,20
